VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
1,2023-01-22 11:25:27,2023-01-22 11:59:48,1.0,18.1,2.0,N,132,234,1,70.0,3.75,0.5,16.35,6.55,1.0,98.15,2.5,1.25
2,2023-01-15 09:27:23,2023-01-15 09:37:47,1.0,2.39,1.0,N,239,100,1,13.5,0.0,0.5,4.38,0.0,1.0,21.88,2.5,0.0
2,2023-01-02 18:51:47,2023-01-02 19:07:01,3.0,1.36,1.0,N,230,164,1,14.2,0.0,0.5,3.64,0.0,1.0,21.84,2.5,0.0
2,2023-01-03 10:27:47,2023-01-03 10:29:31,1.0,0.48,1.0,N,236,236,2,4.4,0.0,0.5,0.0,0.0,1.0,8.4,2.5,0.0
2,2023-01-26 14:38:53,2023-01-26 15:04:10,1.0,5.14,1.0,N,140,144,1,28.9,0.0,0.5,8.22,0.0,1.0,41.12,2.5,0.0
2,2023-01-12 05:59:31,2023-01-12 06:19:41,1.0,11.11,1.0,N,132,138,1,42.2,5.0,0.5,9.99,0.0,1.0,59.94,0.0,1.25
1,2023-01-01 14:08:52,2023-01-01 14:18:43,1.0,2.1,1.0,N,74,116,2,11.4,0.0,0.5,0.0,0.0,1.0,12.9,0.0,0.0
2,2023-01-25 07:32:29,2023-01-25 08:05:17,1.0,6.65,1.0,N,226,246,1,35.9,0.0,0.5,7.98,0.0,1.0,47.88,2.5,0.0
2,2023-01-07 22:07:59,2023-01-07 22:18:56,3.0,1.73,1.0,N,237,262,2,12.1,1.0,0.5,0.0,0.0,1.0,17.1,2.5,0.0
1,2023-01-08 12:11:58,2023-01-08 12:41:36,2.0,16.7,2.0,N,237,132,1,70.0,2.5,0.5,14.8,0.0,1.0,88.8,2.5,0.0
2,2023-01-27 22:53:22,2023-01-27 22:56:37,1.0,0.88,1.0,N,142,238,1,5.8,1.0,0.5,1.0,0.0,1.0,11.8,2.5,0.0
